titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,mainDirector,numVotes,mainDirectorBirthYear,mainDirectorDeathYear,MainDirectorPrimaryProfession,mainWriter,mainWriterBirthYear,mainWriterDeathYear,MainWriterPrimaryProfession,titleLength,genderVoters,worldPromotion,Downloads,prefVotersCountry,firstShownCountry,Cash,rating
tvMovie,Fatima,Fatima,0,1984,\N,60,Documentary,Shelby Newhouse,8,\N,\N,"director,producer",Thomas P. O'Connor,\N,\N,"writer,producer,director",6,0.0,0,3834,GN,JP,27469,6.26
movie,Fallait pas!...,Fallait pas!...,0,1996,\N,95,Comedy,Gérard Jugnot,360,1951,\N,"actor,writer,director",Gérard Jugnot,1951,\N,"actor,writer,director",15,97.0,1,-1,NG,SL,32805,6.97
tvEpisode,Star Wars,Star Wars,0,1980,\N,\N,Comedy,John Blanchard,9,\N,\N,"director,producer,composer",Joe Flaherty,1941,\N,"actor,writer,producer",9,9.0,0,1043,MS,BG,34771,8.11
short,Terminal,Terminal,0,2007,\N,19,"Comedy,Drama,Romance",Fernando Beltran y Puga,25,1969,\N,"producer,director,actor",Rock Shaink Jr.,1978,\N,"producer,writer,director",8,1.0,1,7510,NG,BE,2823,8.07
movie,Shock 'Em Dead,Shock 'Em Dead,0,1991,\N,93,"Horror,Music,Thriller",Mark Freed,754,\N,\N,"director,writer,editor",Andrew Cross,\N,\N,"writer,soundtrack",14,3.0,0,4611,AI,VC,39827,5.22
short,Hansel and Gretel,Hansel and Gretel,0,1933,\N,\N,"Animation,Short",Frank Moser,6,1886,1964,"director,animation_department,producer",Paul Terry,1887,1971,"producer,writer,miscellaneous",17,3.0,1,4752,SZ,CH,50877,6.95
movie,My Awkward Sexual Adventure,My Awkward Sexual Adventure,0,2012,\N,98,"Comedy,Romance",Sean Garrity,8247,\N,\N,"director,producer,writer",Jonas Chernick,1973,\N,"actor,writer,producer",27,7331.0,1,4997,CZ,SM,6459,6.08
movie,Revenge,Revanche,0,2016,\N,80,"Action,Thriller",Stéphane Roquet,31,\N,\N,"actor,director,writer",Jean-Yves Bourgeois,\N,\N,"actor,writer,producer",8,13.0,1,9608,MY,JP,32974,6.87
movie,Simon Killer,Simon Killer,0,2012,\N,101,"Drama,Thriller",Antonio Campos,3610,1983,\N,"producer,director,writer",Antonio Campos,1983,\N,"producer,director,writer",12,2487.0,1,4654,SH,PH,830,6.56
short,Shadows,Shadows,0,2015,\N,10,"Horror,Sci-Fi,Short",Colin Berry,6,1986,\N,"visual_effects,director,actor",Eric Walker,\N,\N,"writer,director,miscellaneous",7,6.0,1,1107,US,WS,25913,7.52
movie,Wacken 3D,Wacken 3D,0,2014,\N,95,"Documentary,Music",Norbert Heitker,227,1971,\N,"director,writer,cinematographer",Norbert Heitker,1971,\N,"director,writer,cinematographer",9,148.0,0,-1,KG,TV,36116,7.06
movie,Witness in the War Zone,Deadline,0,1987,\N,100,"Action,Drama,Mystery",Nathaniel Gutman,369,\N,\N,"director,writer,producer",Hanan Peled,\N,\N,"writer,director,producer",8,196.0,0,9095,SX,TM,36474,5.28
movie,The Widow of Saint-Pierre,La veuve de Saint-Pierre,0,2000,\N,112,"Drama,History,Romance",Patrice Leconte,5044,1947,\N,"director,writer,camera_department",Claude Faraldo,1936,2008,"actor,director,writer",24,4611.0,1,-1,GD,BV,28976,7.24
movie,Corto Maltese in Siberia,Corto Maltese: La cour secrète des Arcanes,0,2002,\N,92,"Adventure,Animation,Drama",Pascal Morelli,1242,1961,\N,"director,art_department,animation_department",Natalia Borodin,\N,\N,writer,42,1029.0,1,-1,PW,SM,28071,6.34
video,Copperhead,Copperhead,0,1983,\N,\N,Thriller,Leland Payton,34,\N,\N,"director,writer,producer",Leland Payton,\N,\N,"director,writer,producer",10,17.0,0,8414,SM,IO,61014,5.91
tvEpisode,Zero Days,Zero Days,0,2014,\N,43,"Crime,Drama,Mystery",Tony Wharmby,191,\N,\N,"director,producer,writer",Shane Brennan,1957,\N,"producer,writer,miscellaneous",9,63.0,0,5516,GQ,AS,41331,6.59
movie,The Lady Without Camelias,La signora senza camelie,0,1953,\N,101,Drama,Michelangelo Antonioni,1115,1912,2007,"writer,director,editor",Michelangelo Antonioni,1912,2007,"writer,director,editor",24,267.0,1,5972,VG,BZ,15491,7.2
movie,No Vacancy,The Helpers,0,2012,\N,81,Horror,Chris Stokes,1743,\N,\N,"director,writer,producer",Chris Stokes,\N,\N,"director,writer,producer",11,1245.0,0,9372,MM,IS,58999,4.03
movie,The Prestige,The Prestige,0,2006,\N,130,"Drama,Mystery,Sci-Fi",Christopher Nolan,1015034,1970,\N,"writer,producer,director",Jonathan Nolan,1976,\N,"writer,producer,director",12,849826.0,0,6139,VU,TV,52114,8.53
tvEpisode,Down to Earth,Down to Earth,0,1970,\N,30,"Adventure,Animation,Family",Cosmo Anzilotti,15,\N,\N,"animation_department,art_department,producer",Ralph Bakshi,1938,\N,"animation_department,director,writer",13,7.0,0,-1,CO,AE,31517,6.36
tvSeries,"SMS, sin miedo a soñar","SMS, sin miedo a soñar",0,2006,2007,50,"Comedy,Drama,Romance",Marco A. Castillo,338,\N,\N,"assistant_director,director,producer",Ernesto Pozuelo,\N,\N,"writer,producer",22,225.0,0,-1,GP,MN,36692,8.39
movie,The Big Knife,The Big Knife,0,1955,\N,111,"Crime,Drama,Film-Noir",Robert Aldrich,2736,1918,1983,"director,assistant_director,producer",Clifford Odets,1906,1963,"writer,miscellaneous,director",13,2156.0,1,4582,MW,RE,21494,5.99
tvEpisode,Borderline,Borderline,0,2010,\N,60,"Crime,Drama,Mystery",Terrence O'Hara,216,1945,\N,"director,actor,producer",Shane Brennan,1957,\N,"producer,writer,miscellaneous",10,172.0,0,183,AZ,EC,16566,6.23
tvEpisode,J.R.R. Tolkien,J.R.R. Tolkien,0,1998,\N,50,Documentary,Julian Birkett,19,\N,\N,"producer,director",J.R.R. Tolkien,1892,1973,"writer,soundtrack",14,10.0,1,5743,TN,GE,22000,7.82
movie,Creature,Creature,0,2011,\N,93,Horror,Fred Andrews,2685,\N,\N,"production_designer,director,actor",Fred Andrews,\N,\N,"production_designer,director,actor",8,1490.0,0,687,WF,SD,44506,3.81
tvEpisode,The Awakening,The Awakening,0,2014,\N,43,"Horror,Mystery",Ty Clancey,12,\N,\N,"director,producer,writer",James Asmus,\N,\N,"writer,actor,producer",13,11.0,0,1869,CF,GR,51174,6.71
tvMovie,The Seven Year Hitch,The Seven Year Hitch,0,2012,\N,88,"Comedy,Romance",Bradford May,1118,1951,\N,"director,cinematographer,producer",Gregg Rossen,\N,\N,"writer,producer,director",20,274.0,1,-1,JM,PS,1073,5.86
movie,Panelstory aneb Jak se rodí sídliste,Panelstory aneb Jak se rodí sídliste,0,1980,\N,96,Comedy,Vera Chytilová,259,1929,2014,"director,writer,actress",Vera Chytilová,1929,2014,"director,writer,actress",36,26.0,0,1141,OM,MG,48559,6.68
tvEpisode,The Encounter,The Encounter,0,1959,\N,30,Western,Stuart Heisler,17,1896,1979,"director,editor,assistant_director",Clair Huffaker,1926,1990,writer,13,15.0,0,5043,NE,GQ,19927,2.92
tvEpisode,Paul Rudd,Paul Rudd,0,1997,\N,\N,"Comedy,News,Talk-Show",Andy Barsh,6,\N,\N,"director,art_department,producer",A. Whitney Brown,1952,\N,"writer,actor",9,4.0,0,7592,FR,BA,35943,6.54
movie,The Adventures of Oliver Twist,The Adventures of Oliver Twist,0,1991,\N,69,"Animation,Family",Fernando Ruiz,46,\N,\N,"director,actor,writer",Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous",30,12.0,0,7523,VU,ST,5778,6.62
tvEpisode,Himitsu,Himitsu,0,2007,\N,\N,"Animation,Drama,Sci-Fi",Hiroyuki Morita,5,1964,\N,"director,art_department,animation_department",Junji Fujita,\N,\N,"music_department,producer,writer",7,2.0,1,8496,NU,NU,10133,7.03
movie,Bokeh,Bokeh,0,2017,\N,92,"Drama,Sci-Fi",Andrew Sullivan,5265,\N,\N,"producer,director,writer",Geoffrey Orthwein,\N,\N,"director,editorial_department,editor",5,2631.0,0,7620,LR,BZ,30103,5.63
tvEpisode,Company Man,Company Man,0,2016,\N,11,"Adventure,Animation,Comedy",David Ochs,20,\N,\N,"director,writer,animation_department",Skyler Page,1989,\N,"writer,art_department,actor",11,0.0,1,5283,HM,SL,5528,5.82
tvSeries,Funny Money,Funny Money,0,2003,\N,22,"Comedy,Game-Show",Bob Levy,15,\N,\N,"director,miscellaneous",Michael Schmidt,\N,\N,"writer,actor",11,2.0,0,1136,GI,CC,6754,6.53
tvEpisode,Second Chorus,Second Chorus,0,1964,\N,30,"Comedy,Family",Gene Reynolds,13,1923,\N,"producer,director,writer",Dorothy Cooper,1911,2004,writer,13,6.0,0,8184,HK,FM,12883,7.01
movie,Dressage,Dressage,0,2018,\N,95,"Drama,Thriller",Pooya Badkoobeh,45,\N,\N,director,Hamed Rajabi,\N,\N,"writer,director,producer",8,43.0,0,4235,BG,LY,20744,4.56
movie,Tredowata,Tredowata,0,1936,\N,90,"Drama,Romance",Juliusz Gardan,57,1901,1944,"director,writer,art_director",Jan Fethke,1903,1980,"writer,director",9,11.0,0,-1,VE,AF,29019,7.54
movie,The Silence Within,Nacht der Gaukler,0,1996,\N,90,Drama,Pascal Walder,97,1972,\N,"cinematographer,director,writer",Jürg Brändli,\N,\N,"writer,editor",17,78.0,1,-1,OM,IN,37725,6.8
short,Dag,Dag,0,2011,\N,10,"Drama,Short",Tamar van den Dop,12,1970,\N,"actress,director,writer",Esther Duysker,\N,\N,writer,3,6.0,1,-1,JM,TM,50461,7.36
movie,Loser,Loser,0,1996,\N,80,Drama,Kirk Harris,138,\N,\N,"producer,actor,writer",Kirk Harris,\N,\N,"producer,actor,writer",5,100.0,0,7560,BG,MK,7089,6.17
movie,The Lost Bladesman,Guan yun chang,0,2011,\N,109,"Action,Biography,Drama",Alan Mak,3639,1965,\N,"actor,director,writer",Felix Chong,1968,\N,"writer,director,actor",14,2053.0,1,2821,SV,AW,18349,6.74
short,L.A.dy Dior,L.A.dy Dior,0,2011,\N,6,"Comedy,Short",John Cameron Mitchell,197,1963,\N,"actor,director,writer",John Cameron Mitchell,1963,\N,"actor,director,writer",11,28.0,1,-1,MQ,LB,10103,6.07
movie,Rika: The Zombie Killer,Saikyô heiki joshikôsei: Rika - zonbi hantâ vs saikyô zonbi Gurorian,0,2008,\N,86,"Action,Horror",Ken'ichi Fujiwara,381,\N,\N,"director,writer,producer",Ken'ichi Fujiwara,\N,\N,"director,writer,producer",68,41.0,0,4942,NO,NA,34540,4.78
tvEpisode,Strange Days,Strange Days,0,2006,\N,27,"Comedy,Drama",Mark Mylod,613,\N,\N,"director,producer,miscellaneous",Doug Ellin,1968,\N,"writer,producer,director",12,500.0,0,6782,GA,KW,24636,6.91
movie,Drive,Drive,0,2010,\N,55,Documentary,Telen Rodwell,18,\N,\N,"actor,director,writer",Bronwyn Purvis,\N,\N,"director,writer,producer",5,12.0,0,1198,SO,LA,15679,7.21
tvMovie,Body and Soul,Body and Soul,0,1984,\N,60,"Comedy,Family,Music",Don Mischer,12,1940,\N,"producer,director,miscellaneous",Bob Arnott,\N,\N,"writer,producer",13,12.0,0,1716,BM,BD,35585,6.7
movie,Domino,Domino,0,1943,\N,100,\N,Roger Richebé,11,1897,1989,"producer,director,writer",Marcel Achard,1899,1974,"writer,actor,director",6,9.0,1,605,BH,MU,27594,6.79
movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy",Robert Zemeckis,145124,1951,\N,"producer,writer,director",Chris Van Allsburg,1949,\N,"writer,producer,art_department",17,77537.0,1,3214,FJ,GD,26645,7.19
tvEpisode,New York City Serenade,New York City Serenade,0,2014,\N,43,"Adventure,Fantasy,Romance",Billy Gierhart,1415,\N,\N,"camera_department,director,producer",Edward Kitsis,\N,\N,"producer,writer,miscellaneous",22,1245.0,0,-1,ER,NP,60817,6.2
movie,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,0,1980,\N,124,"Action,Adventure,Fantasy",Irvin Kershner,1003572,1923,2010,"director,cinematographer,actor",Leigh Brackett,1915,1978,writer,46,745899.0,0,-1,KG,AD,540,8.13
movie,Unconditional,Unconditional,0,2018,\N,100,"Drama,Mystery",Braden Barton,21,\N,\N,"camera_department,director,writer",Braden Barton,\N,\N,"camera_department,director,writer",13,8.0,0,9572,BM,IT,52278,7.22
movie,Memento,Memento,0,2000,\N,113,"Mystery,Thriller",Christopher Nolan,990701,1970,\N,"writer,producer,director",Christopher Nolan,1970,\N,"writer,producer,director",7,750335.0,0,8437,UM,CZ,43120,7.87
movie,"Bizarre, Bizarre",Drôle de drame,0,1937,\N,94,Comedy,Marcel Carné,1433,1906,1996,"director,writer,miscellaneous",J. Storer Clouston,1870,1944,writer,14,688.0,0,3377,PE,AW,12007,7.58
tvSeries,Psiconautas,Psiconautas,0,2016,2018,\N,Comedy,Carlos Ameglio,66,\N,\N,"director,writer,actor",Lucas Vivo García Lagos,\N,\N,"writer,producer,director",11,51.0,1,470,KH,NU,49907,8.02
short,Postmortem,Postmortem,0,2005,\N,16,"Drama,Romance,Short",Eldar Rapaport,300,\N,\N,"director,writer,producer",Eldar Rapaport,\N,\N,"director,writer,producer",10,251.0,0,4071,GM,SM,55747,5.71
tvEpisode,The Appointment,The Appointment,0,1974,\N,\N,"Drama,History",David Cunliffe,17,1935,\N,"producer,director,production_manager",John Elliot,1918,1997,"writer,producer,director",15,3.0,0,-1,FK,VG,44139,7.11
movie,Kung Fu Wing Chun,Gong fu yong chun,0,2010,\N,110,"Action,Comedy,Romance",Tung Cho 'Joe' Cheung,349,\N,\N,"actor,director,writer",Tung Cho 'Joe' Cheung,\N,\N,"actor,director,writer",17,253.0,1,2109,BD,EG,1080,7.1
movie,Hidden Figures,Hidden Figures,0,2016,\N,127,"Biography,Drama,History",Theodore Melfi,156290,1970,\N,"producer,writer,director",Allison Schroeder,\N,\N,"miscellaneous,writer,producer",14,7078.0,1,89,TO,RU,17531,7.45
movie,Up the River,Up the River,0,1930,\N,92,"Comedy,Crime,Drama",John Ford,877,1894,1973,"director,producer,writer",Maurine Dallas Watkins,1896,1969,writer,12,599.0,1,4380,BS,UG,53959,6.62
movie,Bad Day for the Cut,Bad Day for the Cut,0,2017,\N,99,"Crime,Drama,Thriller",Chris Baugh,2983,\N,\N,"writer,director,producer",Chris Baugh,\N,\N,"writer,director,producer",19,598.0,0,3191,TW,HN,14955,5.69
movie,Feral,Feral,0,2017,\N,90,"Action,Drama,Horror",Mark Young,1015,\N,\N,"writer,director,producer",Mark Young,\N,\N,"writer,director,producer",5,62.0,0,2886,NP,CL,17693,4.47
movie,In a Lonely Place,In a Lonely Place,0,2016,\N,83,Horror,Davide Montecchi,26,\N,\N,"editor,director,writer",Elisa Giardini,\N,\N,writer,17,25.0,0,2248,MX,TR,4693,7.45
movie,Till Marriage Do Us Part,"Mio Dio, come sono caduta in basso!",0,1974,\N,110,Comedy,Luigi Comencini,296,1916,2007,"director,writer,assistant_director",Luigi Comencini,1916,2007,"director,writer,assistant_director",35,254.0,1,2732,MT,GL,47418,6.76
tvSeries,Hikaru no go,Hikaru no go,0,2001,2003,\N,"Animation,Fantasy,Sport",Hideki Tonokatsu,902,\N,\N,"director,art_department,writer",Yumi Hotta,\N,\N,writer,12,623.0,0,4860,RS,HN,15986,8.6
tvEpisode,The Descent,The Descent,0,2015,\N,14,Documentary,James Rolfe,11,1980,\N,"writer,producer,director",James Rolfe,1980,\N,"writer,producer,director",11,9.0,0,6637,TK,GN,59139,6.83
movie,Unfaithful Beloved,Sanam Bewafa,0,1991,\N,160,"Drama,Romance",Saawan Kumar Tak,818,\N,\N,"director,producer,writer",Bharat B. Bhalla,\N,\N,"writer,actor,producer",12,227.0,0,846,IO,GG,51464,7.06
tvSpecial,Funhouse,Funhouse,0,1986,\N,\N,Comedy,Jo Bonney,32,\N,\N,"director,miscellaneous",Eric Bogosian,1953,\N,"actor,writer,miscellaneous",8,7.0,0,146,EG,AM,49946,5.55
tvEpisode,The Prowler,The Prowler,0,1975,\N,23,Comedy,Ronnie Baxter,48,1931,\N,"producer,director",Eric Chappell,1933,\N,"writer,soundtrack",11,15.0,0,3050,HT,UY,10819,6.03
movie,Tin Men,Tin Men,0,1987,\N,112,"Comedy,Drama",Barry Levinson,7206,1942,\N,"producer,writer,director",Barry Levinson,1942,\N,"producer,writer,director",7,2060.0,1,4595,WF,SZ,57524,6.71
short,Justice,Justice,0,2013,\N,15,"Drama,Short,Thriller",David S. Vardanyan,12,\N,\N,"producer,director,editor",Juan C. García,\N,\N,"visual_effects,production_manager,producer",7,3.0,0,2893,PG,ID,19072,7.21
tvEpisode,Running,Running,0,2000,\N,\N,"Family,Fantasy,Musical",Paul Gawith,6,\N,\N,director,Andrew Davenport,\N,\N,"writer,producer,composer",7,2.0,1,6620,TL,YT,14619,6.4
short,Dinner,Dinner,0,2014,\N,7,"Horror,Short",Nick Riedell,36,\N,\N,"director,actor,cinematographer",Chris Riedell,\N,\N,"actor,writer,director",6,16.0,0,2014,UA,SM,28283,4.83
tvMovie,La vie devant soi,La vie devant soi,0,2010,\N,96,Drama,Myriam Boyer,21,1948,\N,"actress,director,writer",Romain Gary,1914,1980,"writer,director,actor",17,5.0,0,318,AX,DZ,6212,6.52
tvSeries,Jodha Akbar,Jodha Akbar,0,2013,\N,21,Drama,J.P. Sharma,330,\N,\N,"director,assistant_director",Binita Desai,\N,\N,writer,11,110.0,1,9789,TR,NU,45141,8.54
movie,Yoyo,Yoyo,0,1965,\N,92,"Comedy,Drama,Family",Pierre Étaix,1095,1928,2016,"actor,writer,director",Pierre Étaix,1928,2016,"actor,writer,director",4,203.0,1,3083,DM,AQ,62524,7.78
tvEpisode,Backfire,Backfire,0,2010,\N,43,"Action,Crime,Drama",Don Tardino,181,\N,\N,"producer,transportation_department,director",Anthony E. Zuiker,1968,\N,"writer,producer,actor",8,180.0,1,-1,SN,VG,388,6.11
movie,Them,Ils,0,1970,\N,100,"Comedy,Drama",Jean-Daniel Simon,17,1942,\N,"writer,director,actor",André Hardellet,\N,\N,"writer,director",3,3.0,0,-1,MC,FK,23918,6.0
tvEpisode,Rapture,Rapture,0,2009,\N,60,"Crime,Drama,Mystery",Fred Berner,112,\N,\N,"producer,director,assistant_director",Dick Wolf,1946,\N,"writer,producer,miscellaneous",7,96.0,0,7392,TV,GR,56905,6.12
movie,After We're Gone,En attendant le déluge,0,2004,\N,81,Drama,Damien Odoul,104,1968,\N,"writer,director,actor",Damien Odoul,1968,\N,"writer,director,actor",22,58.0,0,1820,BD,VA,49843,5.93
tvEpisode,Colors,Colors,0,2005,\N,44,"Crime,Drama,Mystery",Paris Barclay,123,1956,\N,"producer,director,writer",Meredith Stiehm,1969,\N,"producer,writer,miscellaneous",6,102.0,1,4123,PL,MC,24129,6.64
tvMovie,The Guardian,The Guardian,0,2015,\N,\N,Fantasy,Andy Blithe,45,\N,\N,"actor,director,producer",Andy Blithe,\N,\N,"actor,director,producer",12,22.0,0,9349,GI,PA,16474,7.96
movie,White Gold,White Gold,0,1927,\N,73,Western,William K. Howard,60,1893,1954,"director,writer,producer",John Farrow,1904,1963,"director,writer,producer",10,21.0,0,-1,CC,CK,45820,6.8
movie,Pygmalion,Pygmalion,0,1935,\N,92,Comedy,Erich Engel,8,1891,1966,"director,writer,miscellaneous",Heinrich Oberländer,\N,\N,writer,9,1.0,1,5444,WF,RU,57364,7.95
tvEpisode,Fade to Black,Fade to Black,0,2009,\N,43,"Comedy,Drama,Reality-TV",Brad Kreisberg,63,\N,\N,"director,producer,miscellaneous",Anthony Beltempo,\N,\N,"writer,producer",13,33.0,0,7769,NU,AX,34535,5.38
movie,Cats & Dogs,Cats & Dogs,0,2001,\N,87,"Action,Comedy,Family",Lawrence Guterman,51369,\N,\N,"director,producer,writer",John Requa,\N,\N,"producer,writer,director",11,12577.0,1,3400,HK,CX,16632,6.8
short,Wikus and Charlize,Wikus and Charlize,0,2010,\N,4,"Comedy,Music,Sci-Fi",Sharlto Copley,411,1973,\N,"actor,producer,soundtrack",Neill Blomkamp,1979,\N,"director,writer,visual_effects",18,125.0,1,5349,LV,NA,1330,6.29
tvEpisode,August,August,0,2016,\N,27,Comedy,Lyndsay Robinson,50,\N,\N,"production_manager,producer,miscellaneous",Stefan Golaszewski,\N,\N,"writer,producer,director",6,41.0,1,-1,BR,TJ,60397,5.77
movie,Homicide,Homicide,0,1949,\N,77,"Crime,Drama",Felix Jacoves,132,1907,1961,"miscellaneous,director",William Sackheim,1919,2004,"producer,writer,music_department",8,36.0,1,3374,NR,AM,52427,6.75
tvSpecial,Bill Maher: Victory Begins at Home,Bill Maher: Victory Begins at Home,0,2003,\N,60,"Comedy,Documentary",John Moffitt,804,\N,\N,"director,producer,writer",Bill Maher,1956,\N,"writer,producer,actor",34,374.0,1,6734,BE,JP,58952,7.23
tvEpisode,Heat,Heat,0,1993,\N,\N,"Action,Adventure,Comedy",David Hemmings,10,1941,2003,"actor,director,producer",Frank Lupo,\N,\N,"writer,producer,miscellaneous",4,0.0,1,2849,MD,BV,30645,8.04
tvSeries,Philip Marlowe,Philip Marlowe,0,1959,1960,30,"Crime,Drama,Mystery",Irvin Kershner,35,1923,2010,"director,cinematographer,actor",Raymond Chandler,1888,1959,"writer,actor",14,1.0,1,8060,MW,EC,50135,7.13
tvSeries,Great Barrier Reef,Great Barrier Reef,0,2012,\N,\N,Documentary,Richard Fitzpatrick,569,\N,\N,"cinematographer,camera_department,director",James Brickell,\N,\N,"producer,director,writer",18,146.0,1,8147,WF,RW,27805,8.1
video,Darkroom,Darkroom,0,2013,\N,81,"Horror,Thriller",Britt Napier,1103,\N,\N,"producer,actress,miscellaneous",Michaelbrent Collings,\N,\N,writer,8,111.0,1,578,BH,VG,7035,5.91
movie,The Convent,The Convent,0,2000,\N,79,"Comedy,Fantasy,Horror",Mike Mendez,2233,\N,\N,"editor,editorial_department,director",Chaton Anderson,\N,\N,"actress,writer,producer",11,1821.0,0,-1,TF,SE,49703,4.86
movie,Lovers of 6 Years,6 nyeon-jjae yeonae-jung,0,2008,\N,103,Romance,Hyeon-jin Park,274,\N,\N,"director,actress,writer",Hyeon-jin Park,\N,\N,"director,actress,writer",24,56.0,0,-1,KE,JM,25981,6.59
short,Coup de foudre,Coup de foudre,0,2006,\N,4,Short,Vincent Primault,9,\N,\N,"actor,director,writer",Olivier Gastinel,\N,\N,"producer,writer,director",14,4.0,0,2281,SR,NO,1104,6.79
movie,In This Our Life,In This Our Life,0,1942,\N,97,Drama,John Huston,3518,1906,1987,"actor,director,writer",Howard Koch,1901,1995,"writer,actor,producer",16,471.0,1,-1,MV,ZW,49912,6.97
movie,Kiss the Bride,Kiss the Bride,0,2002,\N,89,"Comedy,Drama,Romance",Vanessa Parise,1047,1970,\N,"director,actress,producer",Vanessa Parise,1970,\N,"director,actress,producer",14,113.0,0,2061,EG,BL,6661,5.82
short,Extinct Pink,Extinct Pink,0,1969,\N,6,"Animation,Comedy,Short",Hawley Pratt,236,1911,1999,"animation_department,director,writer",John W. Dunn,1919,1983,"writer,animation_department,art_department",12,175.0,1,5913,NE,KZ,39105,6.21
short,House,House,0,2004,\N,2,Short,Allan Brown,10,\N,\N,"editor,director,writer",Allan Brown,\N,\N,"editor,director,writer",5,2.0,0,3583,IE,AZ,18671,4.8
tvEpisode,Nebraska,Nebraska,0,2012,\N,43,"Drama,Horror,Sci-Fi",Clark Johnson,7906,1954,\N,"actor,director,producer",Frank Darabont,1959,\N,"writer,producer,director",8,2184.0,1,-1,GM,FI,27414,7.51
tvShort,Appassionata,Appassionata,0,1964,\N,42,"Drama,Short",Yuri Vyshinsky,8,1923,1990,"director,writer,actor",Mikhail Ancharov,1923,1990,"writer,actor,soundtrack",12,4.0,0,7332,JP,AL,37219,5.92
movie,Vinyl,Vinyl,0,2010,\N,80,"Drama,Romance",Tom Wilton,7,\N,\N,"producer,writer,editor",Tom Wilton,\N,\N,"producer,writer,editor",5,6.0,0,2136,MP,MG,17471,7.81
tvEpisode,Sanctuary,Sanctuary,0,2000,\N,43,"Action,Drama,Mystery",Michael Robison,22,1955,\N,"director,editor,editorial_department",Gene Roddenberry,1921,1991,"writer,producer,miscellaneous",9,17.0,1,78,DZ,PA,30550,7.29
tvEpisode,Inferno,Inferno,0,2017,\N,22,"Action,Adventure,Animation",Tim Gaul,15,\N,\N,"director,visual_effects,animation_department",Benjamin Townsend,\N,\N,"writer,producer,miscellaneous",7,7.0,1,8328,GD,VC,59228,6.34
